"Mapping Method","Namespace","Descriptor Name","Code Value","Short Description","Description","Length of Short Desc"
"Core","uri://education.mn.gov/CourseDefinedByDescriptor","CourseDefinedByDescriptor","College","College","College","7"
"Core","uri://education.mn.gov/CourseDefinedByDescriptor","CourseDefinedByDescriptor","LEA","LEA","LEA","3"
"Core","uri://education.mn.gov/CourseDefinedByDescriptor","CourseDefinedByDescriptor","SEA","SEA","SEA","3"
