"Mapping Method","Namespace","Descriptor Name","Code Value","Short Description","Description","Length of Short Desc"
"Core","uri://education.mn.gov/StudentIdentificationSystemDescriptor","StudentIdentificationSystemDescriptor","Local","Local","Local","5"
"Core","uri://education.mn.gov/StudentIdentificationSystemDescriptor","StudentIdentificationSystemDescriptor","State","State","State","5"
