"Mapping Method","Namespace","Descriptor Name","Code Value","Short Description","Description","Length of Short Desc"
"Core","uri://education.mn.gov/AchievementCategoryDescriptor","AchievementCategoryDescriptor","bilingualGold","Bilingual Gold Seal","Bilingual Gold Seal","19"
"Core","uri://education.mn.gov/AchievementCategoryDescriptor","AchievementCategoryDescriptor","bilingualPlatinum","Bilingual Platinum Seal","Bilingual Platinum Seal","23"
"Core","uri://education.mn.gov/AchievementCategoryDescriptor","AchievementCategoryDescriptor","multilingualGold","Multilingual Gold Seal","Multilingual Gold Seal","22"
"Core","uri://education.mn.gov/AchievementCategoryDescriptor","AchievementCategoryDescriptor","multilingualPlatinum","Multilingual Platinum Seal","Multilingual Platinum Seal","26"
"Core","uri://education.mn.gov/AchievementCategoryDescriptor","AchievementCategoryDescriptor","worldLanguageProficiency","World Language Proficiency Certificate","World Language Proficiency Certificate","38"
