"Mapping Method","Namespace","Descriptor Name","Code Value","Short Description","Description","Length of Short Desc"
"Core","uri://education.mn.gov/mcamtas/ReasonNotTestedDescriptor","ReasonNotTestedDescriptor","INV-D","INV-D","INV-D","5"
"Core","uri://education.mn.gov/mcamtas/ReasonNotTestedDescriptor","ReasonNotTestedDescriptor","INV-O","INV-O","INV-O","5"
"Core","uri://education.mn.gov/mcamtas/ReasonNotTestedDescriptor","ReasonNotTestedDescriptor","INV-S","INV-S","INV-S","5"
"Core","uri://education.mn.gov/mcamtas/ReasonNotTestedDescriptor","ReasonNotTestedDescriptor","ME","ME","ME","2"
"Core","uri://education.mn.gov/mcamtas/ReasonNotTestedDescriptor","ReasonNotTestedDescriptor","NA","NA","NA","2"
"Core","uri://education.mn.gov/mcamtas/ReasonNotTestedDescriptor","ReasonNotTestedDescriptor","NC","NC","NC","2"
"Core","uri://education.mn.gov/mcamtas/ReasonNotTestedDescriptor","ReasonNotTestedDescriptor","REF-P","REF-P","REF-P","5"
"Core","uri://education.mn.gov/mcamtas/ReasonNotTestedDescriptor","ReasonNotTestedDescriptor","REF-S","REF-S","REF-S","5"
"Core","uri://education.mn.gov/mcamtas/ReasonNotTestedDescriptor","ReasonNotTestedDescriptor","VS","VS","VS","2"
