"Mapping Method","Namespace","Descriptor Name","Code Value","Short Description","Description","Length of Short Desc"
"Core","uri://education.mn.gov/mcamtas/AssessmentIdentificationSystemDescriptor","AssessmentIdentificationSystemDescriptor","MCA-III","MCA-III","MCA-III","7"
"Core","uri://education.mn.gov/mcamtas/AssessmentIdentificationSystemDescriptor","AssessmentIdentificationSystemDescriptor","MTAS-III","MTAS-III","MTAS-III","8"
