"Mapping Method","Namespace","Descriptor Name","Code Value","Short Description","Description","Length of Short Desc"
"Core","uri://education.mn.gov/mcamtas/AttemptLogicMetDescriptor","AttemptLogicMetDescriptor","N","No","No","2"
"Core","uri://education.mn.gov/mcamtas/AttemptLogicMetDescriptor","AttemptLogicMetDescriptor","P","Partial","Partial","7"
"Core","uri://education.mn.gov/mcamtas/AttemptLogicMetDescriptor","AttemptLogicMetDescriptor","Y","Yes","Yes","3"
